ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
375343,ELEC,Hopkins Ford of Elgin Series,1045 East Chicago Street,,Elgin,IL,60120,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.03197429921549,-88.250190045885,04/22/2025,04/21/2025 07:29:29 PM +0000,,,,01/09/2025,,,,,"(42.03197429921549, -88.250190045885)"
102502,ELEC,Pleasant Prairie Premium Outlets - Tesla Supercharger,11211 120th Ave,,Pleasant Prairie,WI,53158,,877-798-3752,E,,Public,5am-11pm daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,42.518715,-87.950428,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,02/15/2014,,,,,"(42.518715, -87.950428)"
203841,BD,Casey's General Store,825 Cty Line Rd,,Maple Park,IL,60151,,815-827-3671,E,,Public,4am-11pm daily,A Cash D Debit M V,"B20 in summer, B5 in winter",,,,,,,,,GPS,41.90055733916701,-88.60202700024414,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,01/03/2022,,,,,"(41.90055733916701, -88.60202700024414)"
52232,E85,Speedway #1020,10950 Broadway,,Crown Point,IN,46307,,219-663-4285,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.41964,-87.336,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,06/15/2013,,,,false,"(41.41964, -87.336)"
237191,ELEC,DEKALB SW 1,1510 E Gurler Rd,DKL356 West Parking Lot - South Unit,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.890888,-88.733605,04/22/2025,04/21/2025 09:09:39 PM +0000,,,,12/05/2022,,,,,"(41.890888, -88.733605)"
228139,ELEC,Walgreens,12 N Northwest Hwy,,Palatine,IL,60067,,877-455-3833,E,,Public,24 hours daily,,,,,,,1,,eVgo Network,https://www.evgo.com,GPS,42.110582,-88.034787,04/21/2025,04/21/2025 06:58:14 PM +0000,,,,03/07/2018,,,,,"(42.110582, -88.034787)"
151765,ELEC,Yorktown Center HM,203 Yorktown Shopping Center,,Lombard,IL,60148,,855-900-7584,T,01/30/2025,TEMPORARILY UNAVAILABLE (Public),Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,1,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,41.839369,-88.008937,04/22/2025,04/21/2025 10:11:16 PM +0000,,,,12/09/2016,,,,,"(41.839369, -88.008937)"
173547,ELEC,UNITED ORD LOT UNITED 4,5600 Bessie Coleman Dr,,Chicago,IL,60666,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.98125,-87.888829,04/22/2025,04/21/2025 08:14:20 PM +0000,,,,01/27/2021,,,,,"(41.98125, -87.888829)"
206921,ELEC,IL TOLLWAY DEKALB OASIS WB,Dekalb Oasis WB,Westbound Oasis,DeKalb,IL,60115,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.900604,-88.73998,04/22/2025,04/21/2025 08:56:13 PM +0000,,,,02/23/2022,,,,,"(41.900604, -88.73998)"
347495,ELEC,OPTIMA LEVEL 2 SOUTH,220 East Illinois Street,To the left across garage entrance.,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.891489,-87.621538,04/22/2025,04/21/2025 09:33:10 PM +0000,,,,06/06/2024,,,,,"(41.891489, -87.621538)"
307627,ELEC,TARGET T0957 STATION 2,50 E North Ave,Front of store Northwest corner of parking lot,Villa Park,IL,60181,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.906678,-87.978258,04/22/2025,04/21/2025 09:16:23 PM +0000,,,,08/23/2023,,,,,"(41.906678, -87.978258)"
47197,ELEC,Thomas Nissan - Joilet,1421 N Larkin Ave,,Joliet,IL,60435,,815-741-5353,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,41.548858,-88.12682,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(41.548858, -88.12682)"
168035,ELEC,"Meijer Evergreen Park (Evergreen Park, IL)",9200 S Western Ave,,Evergreen Park,IL,60805,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com,GPS,41.72509,-87.68338,04/22/2025,04/21/2025 10:14:55 PM +0000,,,,10/30/2020,,,,,"(41.72509, -87.68338)"
171693,ELEC,900 SELF PARK PLUG AND SHOP 3,911 N. Rush St,Level 1,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.899716,-87.626346,04/22/2025,04/21/2025 08:11:13 PM +0000,,,,01/27/2021,,,,,"(41.899716, -87.626346)"
62587,E85,Speedway #7382,21 W 400 North Ave,,Lombard,IL,60148,,630-916-1944,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,GPS,41.90464255045025,-88.0417039748657,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,07/01/2014,,,,false,"(41.90464255045025, -88.0417039748657)"
70908,LPG,U-Haul,4055 N Broadway St,,Chicago,IL,60613,,773-871-7155,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.955969,-87.651256,01/09/2024,01/31/2024 04:07:01 PM +0000,P,,,11/02/2015,,,true,,"(41.955969, -87.651256)"
213454,ELEC,OAK PARK 1 VH4,529 Lyman Ave,,Oak Park,IL,60304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.878746,-87.77893,04/22/2025,04/21/2025 08:20:25 PM +0000,,,,04/06/2022,,,,,"(41.878746, -87.77893)"
329967,ELEC,Muller's Woodfield Acura,1149 West Golf Road,,Hoffman Estates,IL,60169,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,42.0474057796461,-88.10848436026608,04/22/2025,04/21/2025 07:46:34 PM +0000,,,,11/14/2023,,,,,"(42.0474057796461, -88.10848436026608)"
310445,ELEC,CITY OF ELGIN CENTRE LVL 1 #2,101-117 Symphony Way,Station located on surface level of Centre of Elgin Parking Deck,Elgin,IL,60120,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.040224,-88.28506,04/22/2025,04/21/2025 07:52:44 PM +0000,,,,09/12/2023,,,,,"(42.040224, -88.28506)"
388457,ELEC,Tirapelli Ford,4355 W Jefferson St.,,Shorewood,IL,60404,,1-888-222-6618,E,,Public,,,,,,,2,,,NOODOE,https://www.noodoe.com,GPS,41.5230073,-88.1848496,04/22/2025,04/21/2025 11:11:19 PM +0000,,,,03/24/2025,,,,,"(41.5230073, -88.1848496)"
350673,ELEC,TAYLOR CHRYSLER,1497 Illinois 50,,Bourbonnais,IL,60914,,888-998-2546,E,,Public,24 hours daily,,,,,,3,2,,Blink Network,https://blinkcharging.com,GPS,41.17048085223878,-87.85382120810856,04/22/2025,04/21/2025 07:09:04 PM +0000,,,,07/17/2024,,,,,"(41.17048085223878, -87.85382120810856)"
204935,ELEC,BEST WESTERN DG STATION 1,3010 Finley Rd,,Downers Grove,IL,60515,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.832286,-88.026895,04/22/2025,04/21/2025 08:53:58 PM +0000,,,,01/15/2022,,,,,"(41.832286, -88.026895)"
309371,ELEC,ABM - Napleton River Oaks Cadillac,1777 1/2 River Oaks Drive,,Calumet City,IL,60409,,888-998-2546,T,09/11/2023,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,41.600263,-87.5676355,04/22/2025,04/21/2025 07:10:18 PM +0000,,,,08/16/2023,,,,,"(41.600263, -87.5676355)"
74122,CNG,Waste Management - Batavia,1660 Hubbard Ave,,Batavia,IL,60510,,,E,,Private,,,,T,3600,,,,,,,200-9,41.859053,-88.272254,12/13/2023,08/27/2024 01:49:17 PM +0000,P,,,03/11/2016,,HD,,,"(41.859053, -88.272254)"
335420,ELEC,500 Park Blvd Suite 750,500 Park Blvd Suite 750,,Itasca,IL,60143,,,E,,Private,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,GPS,41.9866738,-88.0176437,05/09/2024,02/11/2025 06:16:32 PM +0000,P,,,02/27/2024,,,,,"(41.9866738, -88.0176437)"
171932,ELEC,"EVANSTON, IL SHERMAN PLAZA 1",821 Davis St,"The ChargePoint station is located in the Sherman Plaza Parking Garage, Second Floor along the south wall.",Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.047279,-87.683154,04/22/2025,04/21/2025 07:53:56 PM +0000,,,,01/27/2021,,,,,"(42.047279, -87.683154)"
213931,ELEC,OLE #1 DCFAST HOG,2595 Ogden Ave,In the parking lot near Service Department,Lisle,IL,60532,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,41.796803,-88.101944,04/22/2025,04/21/2025 08:21:10 PM +0000,,,,04/14/2022,,,,,"(41.796803, -88.101944)"
332384,ELEC,101 W Liberty,101 West Liberty Street,,Barrington,IL,60010,,1-888-493-3638,E,,Public,,,,,,,3,,,ZEFNET,https://www.zefenergy.com,GPS,42.15673,-88.1365,04/22/2025,04/21/2025 11:13:57 PM +0000,,,,04/16/2024,,,,,"(42.15673, -88.1365)"
19920,LPG,U-Haul,8900 S Cicero Ave,East of Cicero Ave,Oak Lawn,IL,60453,,708-422-2332,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-9,41.720593,-87.737454,01/09/2024,01/31/2024 04:07:01 PM +0000,P,,,11/01/2000,,,true,,"(41.720593, -87.737454)"
372136,ELEC,Paisans Pizzeria,6226 Ogden Ave,,Berwyn,IL,60402,,1-800-636-0986,E,,Public,,,,,,,,2,,CHARGELAB,https://chargelab.co,GPS,41.83200878,-87.77891154,04/22/2025,04/21/2025 11:29:29 PM +0000,,,,11/29/2024,,,,,"(41.83200878, -87.77891154)"
190355,ELEC,FEST FOODS SOM1,6120 31st St,Festival Foods on right side parking lot of Liquor entrance,Kenosha,WI,53144,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.61206,-87.880011,04/22/2025,04/21/2025 08:00:34 PM +0000,,,,05/29/2021,,,,,"(42.61206, -87.880011)"
236375,ELEC,Chicago Premium Outlets,1650 Premium Outlet Blvd,,Aurora,IL,60502,,877-455-3833,E,,Public,24 hours daily,,,,,,2,,,eVgo Network,https://www.evgo.com,GPS,41.8014,-88.2764,04/21/2025,04/21/2025 06:58:47 PM +0000,,,,11/20/2022,,,,,"(41.8014, -88.2764)"
114187,ELEC,La Banque Hotel - Tesla Destination,2034 Ridge Rd,,Homewood,IL,60430,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.56213,-87.666663,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,01/28/2016,,,,,"(41.56213, -87.666663)"
47206,ELEC,Hawkinson Nissan,5513 Miller Cir Dr,,Matteson,IL,60443,,708-720-4800,E,,Private,,,,,,,1,,,Non-Networked,,200-9,41.505031,-87.748285,02/12/2024,02/11/2025 06:16:32 PM +0000,P,,,01/31/2012,,,,,"(41.505031, -87.748285)"
66115,LPG,Flying J,3231 E 181st Ave,Rt 2 & I-65 Exit 240,Hebron,IN,46341,,219-696-6446,E,,Public,24 hours daily,A Cash Checks D M V,,,,,,,,,,200-9,41.288279,-87.294584,11/06/2024,02/11/2025 06:16:32 PM +0000,P,,,02/15/2015,,,false,,"(41.288279, -87.294584)"
347442,ELEC,540 W. MADISON LL1 - 1,31 N Jefferson St,,Chicago,IL,60661,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.882868,-87.642305,04/22/2025,04/21/2025 07:49:49 PM +0000,,,,06/06/2024,,,,,"(41.882868, -87.642305)"
226717,ELEC,Hampton Inn & Suites Aurora,2423 Bushwood Dr,,Aurora,IL,60506,,888-998-2546,T,02/22/2025,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,41.791222,-88.376671,04/22/2025,04/21/2025 07:33:30 PM +0000,,,,08/30/2022,,,,,"(41.791222, -88.376671)"
92324,ELEC,ADVOCATE CHRIST GARAGE A,4440 95th St,5th Floor Parking Garage A. Off Kostner Ave.,Oak Lawn,IL,60453,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.721922,-87.732853,04/22/2025,04/21/2025 08:09:13 PM +0000,,,,03/07/2018,,,,,"(41.721922, -87.732853)"
190842,ELEC,ADV AURORA PLP1250-CRG03,12500 Aurora Drive,,Pleasant Prairie,WI,53158,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.526656,-87.959572,04/22/2025,04/21/2025 08:43:52 PM +0000,,,,06/09/2021,,,,,"(42.526656, -87.959572)"
114171,ELEC,Best Western O'Hare North/Elk Grove Hotel - Tesla Destination,100 Busse Rd,,Elk Grove Village,IL,60007,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.024832,-87.960673,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,12/07/2017,,,,,"(42.024832, -87.960673)"
164167,ELEC,Chicago Travel Plaza - Tesla Supercharger,Building 840 O'Hare Int'l Airport,,Chicago,IL,60666,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,14,,Tesla,https://www.tesla.com/supercharger,GPS,41.998752,-87.888342,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,07/10/2020,,,,,"(41.998752, -87.888342)"
123464,ELEC,JLR SCHAUMBURG CPF25-SHOP 2,920 W Golf Rd,NW Parking Lot,Schaumburg,IL,60194,,888-758-4389,T,11/14/2024,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.049316,-88.103707,04/22/2025,04/21/2025 08:19:25 PM +0000,,,,06/01/2019,,,,,"(42.049316, -88.103707)"
384504,ELEC,"Thorntons, E Washington St, IL",598 E Washington St,,Round Lake Park,IL,60073,,1-833-277-8573,E,,Public,24 hours daily,,,,,,,4,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,42.357712,-88.068414,04/22/2025,04/21/2025 11:06:37 PM +0000,,,,02/18/2025,,,,,"(42.357712, -88.068414)"
331231,ELEC,SBUX HOFFMAN B SBUX HB,2925 N. BARRINGTON ROAD,,Hoffman Estates,IL,60192,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.078604,-88.140067,04/22/2025,04/21/2025 09:29:47 PM +0000,,,,03/28/2024,,,,,"(42.078604, -88.140067)"
152187,ELEC,Hawthorn Mall NW Entrance,122 Hawthorn Center,,Vernon Hills,IL,60061,,855-900-7584,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.243072,-87.952099,04/22/2025,04/21/2025 10:08:52 PM +0000,,,,01/20/2020,,,,,"(42.243072, -87.952099)"
358994,ELEC,Hotel Verdant - Tesla Destination,500 Main St,,Racine,WI,53403,,877-798-3752,E,,Public,,,,,,,2,,,Non-Networked,,GPS,42.727742,-87.783761,07/01/2024,02/11/2025 06:16:32 PM +0000,P,,,,,,,,"(42.727742, -87.783761)"
69830,CNG,Trillium,7940 Joliet Rd,"I-55, Exit 282",McCook,IL,60534,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,41.805516,-87.818549,11/06/2024,02/11/2025 06:16:32 PM +0000,P,,,12/22/2015,,HD,,,"(41.805516, -87.818549)"
166818,ELEC,2205 POINT BLVD STATION 2,2205 Point Blvd,Located at West side of building near front entrance,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.08035,-88.331523,04/22/2025,04/21/2025 08:34:17 PM +0000,,,,09/12/2020,,,,,"(42.08035, -88.331523)"
261690,ELEC,CHICAGO PARK HQ EV CHARGER #1,4830 S Western Ave,South Parking lot,Chicago,IL,60609,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.804881,-87.686415,04/22/2025,04/21/2025 09:10:38 PM +0000,,,,06/01/2023,,,,,"(41.804881, -87.686415)"
61139,BD,Forest Preserve District of DuPage County,29 W 220 Mack Rd,,West Chicago,IL,60185,,,E,,Private - Government only,,,"B20 in summer, B11 in winter",,,,,,,,,GPS,41.8421803,-88.18570235767208,11/06/2024,02/11/2025 06:16:32 PM +0000,LG,,,02/15/2012,,,,,"(41.8421803, -88.18570235767208)"
50467,ELEC,Libertyville Mitsubishi,1119 S Milwaukee Ave,Located on north side of the building,Libertyville,IL,60048,,,E,,Private,Dealership business hours; for service use only,,,,,,2,,,Non-Networked,,200-9,42.26795,-87.950908,09/12/2024,02/11/2025 06:16:32 PM +0000,P,,,12/15/2012,,,,,"(42.26795, -87.950908)"
151856,ELEC,Walgreens at 15 N Buffalo Grove Rd Buffalo Grove,15 N Buffalo Grove,,Buffalo Grove,IL,60089,,855-900-7584,E,,Public,Mon 12:00am - 11:59pm; Tue 12:00am - 11:59pm; Wed 12:00am - 11:59pm; Thu 12:00am - 11:59pm; Fri 12:00am - 11:59pm; Sat 12:00am - 11:59pm; Sun 12:00am - 11:59pm,,,,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,42.153671,-87.961713,04/22/2025,04/21/2025 10:11:06 PM +0000,,,,11/01/2019,,,,,"(42.153671, -87.961713)"
310065,ELEC,Dash Downers Grove IL,926 Maple Avenue,,Downers Grove,IL,60515,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,https://blinkcharging.com,GPS,41.79231425045121,-88.0080480451492,04/22/2025,04/21/2025 07:41:48 PM +0000,,,,08/23/2023,,,,,"(41.79231425045121, -88.0080480451492)"
212616,ELEC,ADV AURORA AMCMP-ED-02,13250 Washington Ave,Emergency room parking lot,Mount Pleasant,WI,53177,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.726539,-87.946363,04/22/2025,04/21/2025 08:57:53 PM +0000,,,,03/24/2022,,,,,"(42.726539, -87.946363)"
187609,ELEC,CIVIC CNTR GARG DUANE #2,535 Duane St,Near main front entrance,Glen Ellyn,IL,60137,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.875126,-88.06534,04/22/2025,04/21/2025 08:41:46 PM +0000,,,,04/14/2021,,,,,"(41.875126, -88.06534)"
230230,ELEC,City of Kenosha,5613 8th Ave,,Kenosha,WI,53140,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,,AMPUP,https://ampup.io,200-8,42.584315,-87.820717,10/11/2022,02/14/2023 09:54:11 AM +0000,LG,,,09/15/2022,,,,,"(42.584315, -87.820717)"
320982,ELEC,Chicago - G.Schmitz,1089 Rock Road Ln,,East Dundee,IL,60118,,218-939-2311,E,,Public,24 hours daily,A D M V,,,,,1,,,TURNONGREEN,https://turnongreen.com,200-8,42.0898,-88.24391,09/12/2024,02/11/2025 06:16:32 PM +0000,P,,,04/23/2023,,,,,"(42.0898, -88.24391)"
324912,ELEC,LAVIN FAMILY PAVILION,259 East Erie Street,,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,13,,,Blink Network,https://blinkcharging.com,GPS,41.89385898511089,-87.62094227386474,04/22/2025,04/21/2025 07:21:48 PM +0000,,,,01/09/2024,,,,,"(41.89385898511089, -87.62094227386474)"
20844,E85,Citgo,4070 N Clark St,,Chicago,IL,60613,,773-528-3040,E,,Public,24 hours daily,A Cash D Debit M V Wright_Exp,,,,,,,,,,200-9,41.956159,-87.663596,10/11/2024,02/11/2025 06:16:32 PM +0000,P,,,08/15/2000,,,,false,"(41.956159, -87.663596)"
360630,ELEC,PURDUE CALUMET SOUTH CAMPUS 1,2227 173rd st Ave,South campus lot,Hammond,IN,46323,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.583102,-87.473608,04/22/2025,04/21/2025 08:50:30 PM +0000,,,,10/24/2024,,,,,"(41.583102, -87.473608)"
215054,ELEC,425 S. FIN PLAC 440LASALLE,425 S Financial Pl,,Chicago,IL,60605,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.876306,-87.632975,04/22/2025,04/21/2025 07:51:18 PM +0000,,,,04/28/2022,,,,,"(41.876306, -87.632975)"
377472,ELEC,"Thorntons, IL- 47, IL",11975 Rt. 47,,Huntley,IL,60142,,1-833-277-8573,E,,Public,24 hours daily,,,,,,,6,,BP_PULSE,https://www.bp.com/en_us/united-states/home/what-we-do/customers-and-products/bp-pulse/bp-pulse-products.html,GPS,42.154727,-88.433388,04/22/2025,04/21/2025 11:06:33 PM +0000,,,,01/30/2025,,,,,"(42.154727, -88.433388)"
309446,ELEC,Vail Avenue Garage - Permit Parking,22 S. Vail Avenue,,Arlington  Heights,IL,60005,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,42.081821186943,-87.984640648479,04/22/2025,04/21/2025 07:33:47 PM +0000,,,,02/13/2023,,,,,"(42.081821186943, -87.984640648479)"
357219,ELEC,CHAMBERLAIN STATION D,300 Windsor Dr,East side of building,Oak Brook,IL,60523,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.852492,-87.92477,04/22/2025,04/21/2025 09:23:41 PM +0000,,,,09/28/2024,,,,,"(41.852492, -87.92477)"
349482,ELEC,900 SELF PARK PLUG & SHOP 7,911 N Rush St,,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.899548,-87.626739,04/22/2025,04/21/2025 09:34:01 PM +0000,,,,06/27/2024,,,,,"(41.899548, -87.626739)"
97053,E85,Casey's General Store,10102 Broadway Ave,,Crown Point,IN,46307,,219-663-2820,E,,Public,24 hours daily,A Cash D Debit M V,,,,,,,,,,200-8,41.434724,-87.335684,04/14/2024,02/11/2025 06:16:32 PM +0000,P,,,05/15/2018,,,,true,"(41.434724, -87.335684)"
96538,ELEC,McDonald's - Highland Park,1988 1st Street,,Highland Park,IL,60035,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,42.18876,-87.801595,04/22/2025,04/21/2025 07:37:31 PM +0000,,,,08/12/2016,,,,,"(42.18876, -87.801595)"
36320,E85,City of Chicago FS#205,3245 N Campbell,Belmont & Western,Chicago,IL,60618,,,E,,Private - Government only,,,,,,,,,,,,200-8,41.940786,-87.690611,11/06/2024,02/11/2025 06:16:32 PM +0000,LG,,,03/31/2012,,,,false,"(41.940786, -87.690611)"
355564,ELEC,425,425 East Erie Street,,Chicago,IL,60611,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,41.8943533154426,-87.61693676049565,04/22/2025,04/21/2025 07:35:41 PM +0000,,,,09/12/2024,,,,,"(41.8943533154426, -87.61693676049565)"
225261,ELEC,Parking Lot B,4201 Medical Center Drive,,McHenry,IL,60050,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,https://blinkcharging.com,GPS,42.3162973,-88.2781265,04/22/2025,04/21/2025 07:46:39 PM +0000,,,,10/05/2021,,,,,"(42.3162973, -88.2781265)"
375780,ELEC,LEYDEN WLHS 2,1000 North Wolf Road,First charger on the left as looking directly at them. Closest to the baseball field.,Northlake,IL,60164,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.927072,-87.90699,04/22/2025,04/21/2025 09:38:09 PM +0000,,,,01/17/2025,,,,,"(41.927072, -87.90699)"
262338,ELEC,30 W. Monroe St. Garage,35 S. Dearborn St.,,Chicago,IL,60603,,855-223-5351,E,,Public,24 hours daily,A D M V,,,,,2,,,FLASH,https://www.flashparking.com/products/diversify-parking-revenue/ev-charging-as-a-revenue-stream/,GPS,41.88127251918902,-87.62924820206537,04/22/2025,04/21/2025 10:37:38 PM +0000,,,,06/07/2023,,,,,"(41.88127251918902, -87.62924820206537)"
146630,ELEC,300PARK 300 PARK #2,300 Park Blvd,,Itasca,IL,60143,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,41.99021,-88.021897,04/22/2025,04/21/2025 08:23:02 PM +0000,,,,10/05/2019,,,,,"(41.99021, -88.021897)"
149766,ELEC,"Target T2613 - Chicago, IL",1200 N Larrabee St,,Chicago,IL,60610,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,41.90421,-87.64352,04/22/2025,04/21/2025 10:14:54 PM +0000,,,,12/06/2019,,,,,"(41.90421, -87.64352)"
